#Selection name: Selection 2
#Area (µm^2): 6937406.86
Cell ID,Cluster,Transcripts,Area (µm^2)
oamjiilh-1,Cluster 7,0,102.23
oammioob-1,Cluster 1,0,9.31
oaihnnpb-1,Cluster 7,0,21.53
oaiidgoc-1,Cluster 7,0,20.00
oaijifdb-1,Cluster 8,0,24.68
oaiigddn-1,Cluster 7,0,9.28
oaijkibl-1,Cluster 4,0,15.47
oaiiaika-1,Cluster 8,0,12.35
oaijhpag-1,Cluster 2,0,61.02
oaijjpdn-1,Cluster 22,0,11.38
oaodnpee-1,Cluster 12,0,21.86
oaodoall-1,Cluster 2,0,57.58
oaodccdl-1,Cluster 12,0,35.50
oahmcfjm-1,Cluster 7,0,14.17
oaibdkpi-1,Cluster 7,0,7.13
oahmmlno-1,Cluster 5,0,7.32
oahmnhoi-1,Cluster 7,0,4.43
oahpkmge-1,Cluster 7,0,9.06
oahlolml-1,Cluster 7,0,16.72
oahpmbha-1,Cluster 7,0,13.88
oahpcfom-1,Cluster 7,0,39.63
oahlojpm-1,Cluster 7,0,24.54
oahmhbpb-1,Cluster 7,0,41.87
oahmiill-1,Cluster 7,0,7.44
oahpbiml-1,Cluster 7,0,14.85
oahplapk-1,Cluster 7,0,23.47
oaiabhgk-1,Cluster 7,0,8.51
oaiallof-1,Cluster 7,0,43.44
oaibjjmb-1,Cluster 7,0,19.24
oaiakgpi-1,Cluster 6,0,9.01
oaicedpn-1,Cluster 7,0,88.51
oaibiode-1,Cluster 7,0,21.52
oaiaikka-1,Cluster 16,0,13.61
oaiccaik-1,Cluster 7,0,29.86
oaibmgnm-1,Cluster 7,0,7.42
oaibckpl-1,Cluster 9,0,7.09
oaibpaon-1,Cluster 7,0,4.35
oaiahfgo-1,Cluster 7,0,27.78
oaihpokh-1,Cluster 7,0,22.26
oaijpgnm-1,Cluster 7,0,32.36
oaikigej-1,Cluster 8,0,23.19
oaikkdgm-1,Cluster 7,0,33.00
oaijnjdn-1,Cluster 7,0,40.56
oaignnfb-1,Cluster 7,0,29.90
oaihknge-1,Cluster 7,0,24.77
oahnoglp-1,Cluster 7,0,8.71
oaihnikn-1,Cluster 7,0,46.83
oahodphi-1,Cluster 7,0,72.87
oaihfjdn-1,Cluster 7,0,37.84
oahocjfh-1,Cluster 7,0,30.34
oaihioli-1,Cluster 7,0,13.39
oaijcigg-1,Cluster 7,0,36.05
oaibnjlm-1,Cluster 7,0,13.40
oaibpaal-1,Cluster 7,0,52.25
oaiflial-1,Cluster 7,0,33.91
oaignckf-1,Cluster 6,0,22.82
oaigkjbl-1,Cluster 9,0,26.86
oaikaikl-1,Cluster 7,0,46.85
oaihkhob-1,Cluster 7,0,29.92
oaikdaae-1,Cluster 7,0,55.41
oaihpbhe-1,Cluster 7,0,52.64
oaihdibn-1,Cluster 7,0,36.48
oaoapplo-1,Cluster 7,0,44.95
oakleenn-1,Cluster 7,0,39.47
oakhigmj-1,Cluster 7,0,36.34
oakhapgb-1,Cluster 7,0,14.60
oamlfjhc-1,Cluster 7,0,57.49
oamdaebf-1,Cluster 7,0,20.25
oamcdmjl-1,Cluster 7,0,34.46
oamiobig-1,Cluster 8,0,6.20
oamkihbj-1,Unassigned,0,8.15
oamdjmnh-1,Cluster 7,0,26.46
oamlfkim-1,Cluster 2,0,14.89
oamccpeh-1,Cluster 7,0,39.72
oamkdglj-1,Unassigned,0,7.07
oamccddg-1,Cluster 7,0,57.22
oamddnml-1,Cluster 7,0,10.16
oamlmlod-1,Cluster 8,0,27.94
oaklejhg-1,Cluster 7,0,46.41
oamniall-1,Cluster 4,0,13.73
oakipmjb-1,Cluster 7,0,44.61
oamnnpeg-1,Cluster 25,0,10.09
oamkpenp-1,Cluster 1,0,27.07
oakldlim-1,Cluster 7,0,56.93
oakilmab-1,Cluster 7,0,29.48
oamnkgig-1,Cluster 16,0,11.19
oamlkppd-1,Cluster 7,0,8.42
oakhdhjf-1,Cluster 7,0,44.96
oakikckm-1,Cluster 7,0,35.89
oakkahki-1,Cluster 7,0,60.07
oakjoeng-1,Cluster 7,0,45.16
oakgofmg-1,Cluster 7,0,42.81
oakjhmem-1,Cluster 7,0,50.08
oakjifmj-1,Cluster 7,0,25.56
oakkango-1,Cluster 19,0,7.38
oakjjgao-1,Cluster 7,0,71.02
oakjkemp-1,Cluster 7,0,38.78
oakjcjlk-1,Cluster 7,0,23.04
oakjjmoc-1,Cluster 5,0,7.79
oakgkkfo-1,Cluster 7,0,29.14
oakjcijl-1,Cluster 1,0,13.65
oakkkkpa-1,Cluster 7,0,56.26
oaklbecf-1,Cluster 7,0,34.61
oakkekfl-1,Cluster 7,0,22.72
oaklfgdb-1,Cluster 7,0,15.58
oakkhnlo-1,Cluster 7,0,55.44
oakkdmha-1,Cluster 7,0,49.15
oakkkmbb-1,Cluster 7,0,71.50
oakkicig-1,Cluster 7,0,43.95
oakkipaj-1,Cluster 7,0,12.90
oakjbdok-1,Cluster 7,0,20.60
oakkcjpm-1,Cluster 7,0,46.82
oajkpolm-1,Cluster 17,0,9.70
oaieefnh-1,Cluster 7,0,36.18
oaicimfa-1,Cluster 8,0,20.15
oanoopme-1,Cluster 7,0,49.12
oaoemdhn-1,Cluster 4,0,32.68
oaiciepm-1,Cluster 7,0,49.42
oaodncmf-1,Cluster 8,0,10.30
oaidcnlp-1,Cluster 7,0,32.48
oaodmcid-1,Cluster 9,0,22.33
oaiciadn-1,Cluster 1,0,27.87
oannpcpe-1,Cluster 14,0,18.44
oaoeiokp-1,Cluster 12,0,35.14
oaijiolc-1,Cluster 32,0,8.45
oaiddpch-1,Cluster 2,0,95.80
oaieemei-1,Cluster 7,0,54.44
oaidhjhg-1,Cluster 7,0,12.88
oaijebaf-1,Cluster 5,0,3.95
oaidkbdc-1,Cluster 7,0,16.85
oaidjgfj-1,Cluster 5,0,4.36
oaiedahp-1,Cluster 7,0,30.91
oaidpemi-1,Cluster 7,0,11.10
oaiknimn-1,Cluster 12,0,29.14
oaiecjim-1,Cluster 7,0,33.60
oaidfmol-1,Cluster 7,0,61.12
oaieapia-1,Cluster 7,0,19.13
oanoefof-1,Cluster 7,0,41.68
oanoemlg-1,Cluster 7,0,33.60
oanojigm-1,Cluster 6,0,6.01
oanmlmea-1,Cluster 7,0,39.62
oanolcah-1,Cluster 12,0,24.41
oaobnace-1,Cluster 7,0,93.21
oannnkpj-1,Cluster 2,0,14.83
oaobcgim-1,Cluster 7,0,5.07
oaobkplf-1,Cluster 7,0,28.92
oaoannjc-1,Cluster 5,0,18.39
oaobacjg-1,Cluster 7,0,45.14
oaoanhbi-1,Cluster 7,0,18.78
oaoahmhe-1,Cluster 2,0,8.60
oajkelnk-1,Cluster 2,0,16.76
oajkedoc-1,Cluster 2,0,32.87
oaickbpp-1,Cluster 7,0,14.15
oajkecak-1,Cluster 8,0,28.98
oaidahmm-1,Cluster 1,0,23.87
oajledep-1,Cluster 24,0,14.63
oaocmdnn-1,Cluster 7,0,45.08
oaofamed-1,Cluster 7,0,58.16
oaoclncl-1,Cluster 5,0,22.54
oaocaldd-1,Cluster 7,0,44.34
oaoeechb-1,Cluster 8,0,7.89
oajdjmpk-1,Cluster 7,0,14.47
oaippjfn-1,Cluster 7,0,7.33
oaikfdpd-1,Cluster 7,0,28.53
oaiacald-1,Unassigned,0,8.97
oaicadaa-1,Cluster 7,0,45.22
oaiaomme-1,Cluster 7,0,11.46
oaihkgbf-1,Cluster 7,0,15.78
oajajngn-1,Cluster 7,0,37.09
oaifhjbk-1,Cluster 7,0,10.54
oajajghe-1,Cluster 7,0,60.78
oajcnbnl-1,Unassigned,0,5.35
oaigajam-1,Cluster 7,0,44.09
oaiffnfp-1,Cluster 7,0,29.31
oaibokpl-1,Cluster 7,0,6.72
oaicbdpb-1,Cluster 21,0,5.69
oaibjioa-1,Cluster 5,0,17.92
oajchfmc-1,Cluster 7,0,49.41
oajbkdbn-1,Cluster 7,0,13.48
oajclpgl-1,Cluster 4,0,32.75
oajbfjcj-1,Cluster 7,0,34.38
oajbcakm-1,Cluster 7,0,27.85
oajakfbh-1,Cluster 7,0,46.76
oajanfha-1,Cluster 7,0,50.63
oajbkipa-1,Cluster 8,0,6.89
oajalpnc-1,Cluster 7,0,60.87
oajbdmlg-1,Cluster 7,0,45.11
oajaeocj-1,Cluster 7,0,23.60
oajadnhj-1,Cluster 7,0,30.57
oaifegfj-1,Cluster 7,0,27.89
oajcgepp-1,Cluster 7,0,13.65
oaijebic-1,Cluster 7,0,32.61
oajccjdg-1,Cluster 7,0,26.72
oajcfmkg-1,Cluster 7,0,29.34
oaijcgii-1,Cluster 7,0,23.15
oajdjebm-1,Cluster 7,0,27.76
oaiekcoo-1,Cluster 5,0,31.15
oaieoclm-1,Cluster 7,0,23.48
oaiegaho-1,Cluster 7,0,8.74
oaieiblj-1,Cluster 7,0,29.19
oaidemcp-1,Cluster 7,0,13.95
oajcbncp-1,Cluster 2,0,5.46
oajegmpf-1,Cluster 7,0,38.94
oajeabao-1,Cluster 24,0,19.09
oajabokf-1,Cluster 7,0,15.83
oajbpinf-1,Cluster 7,0,16.46
oajblggg-1,Cluster 1,0,33.99
oajbgdfa-1,Cluster 7,0,28.93
oajdmonb-1,Cluster 21,0,9.34
oajbnnne-1,Cluster 7,0,16.38
oajdjbpn-1,Cluster 7,0,13.83
oajcfcmg-1,Cluster 7,0,26.27
oaimekfl-1,Cluster 8,0,11.03
oaipcnad-1,Cluster 9,0,19.06
oaipcbem-1,Cluster 9,0,17.64
oaipcimf-1,Unassigned,0,5.01
oainaajn-1,Cluster 17,0,4.78
oaimeogp-1,Cluster 9,0,18.84
oaimkncp-1,Cluster 9,0,28.02
oaimmfog-1,Cluster 17,0,10.97
oaipfdad-1,Cluster 11,0,43.72
oajdbded-1,Cluster 14,0,41.77
oajdcojo-1,Unassigned,0,8.96
oajcpoke-1,Cluster 8,0,5.46
oajdfjpp-1,Cluster 9,0,38.75
oajcodph-1,Cluster 8,0,7.68
oaiopcdo-1,Cluster 11,0,37.13
oaimcefa-1,Cluster 4,0,36.92
oaiobmjd-1,Cluster 24,0,7.18
oaiohaac-1,Cluster 11,0,20.45
oaiopibh-1,Cluster 9,0,17.10
oaipbemd-1,Cluster 13,0,24.35
oaiokbim-1,Cluster 11,0,19.22
oaiohdni-1,Cluster 9,0,34.15
oaioiold-1,Cluster 34,0,8.06
oaipacad-1,Cluster 11,0,28.12
oaiplmce-1,Cluster 20,0,5.72
oainlmhh-1,Cluster 24,0,12.72
oajefkad-1,Cluster 3,0,20.85
oajffghf-1,Cluster 7,0,35.03
oajdnbem-1,Cluster 1,0,27.56
oajflkhd-1,Cluster 7,0,8.42
oajedgnm-1,Cluster 7,0,6.83
oajdfdnn-1,Cluster 4,0,50.71
oaipnpog-1,Cluster 4,0,22.10
oajeahjk-1,Cluster 21,0,7.99
oajfmjko-1,Cluster 8,0,19.01
oajcgjme-1,Cluster 9,0,21.79
oajegigd-1,Cluster 7,0,26.66
oaippiio-1,Cluster 9,0,31.49
oaimdjae-1,Cluster 4,0,39.08
oailhlon-1,Cluster 13,0,18.39
oaillbbh-1,Cluster 4,0,29.14
oailpkib-1,Cluster 10,0,22.35
oaimacjp-1,Cluster 25,0,9.53
oaiobicc-1,Cluster 5,0,10.43
oainbjfg-1,Cluster 9,0,29.62
oaioabfe-1,Cluster 17,0,6.51
oaincfdo-1,Cluster 8,0,15.42
oainoloo-1,Cluster 4,0,11.22
oainhnke-1,Cluster 14,0,21.68
oakanipa-1,Cluster 7,0,6.51
oajhbekb-1,Cluster 7,0,18.74
oajeemle-1,Cluster 7,0,85.28
oajmadke-1,Cluster 6,0,6.38
oajmanni-1,Cluster 7,0,37.02
oajmnkal-1,Cluster 7,0,27.16
oajmnfbg-1,Cluster 7,0,73.45
oajkogae-1,Cluster 13,0,11.18
oajkploa-1,Cluster 7,0,9.43
oajllioc-1,Cluster 8,0,7.93
oajldhbm-1,Cluster 4,0,36.36
oaicfham-1,Cluster 7,0,14.13
oajdikfd-1,Cluster 7,0,81.65
oajlcoaa-1,Cluster 7,0,45.87
oajdjcio-1,Cluster 7,0,33.69
oajidand-1,Cluster 7,0,41.72
oajfjebn-1,Cluster 7,0,34.92
oajflkfi-1,Cluster 7,0,9.71
oajgkfnk-1,Cluster 7,0,50.48
oajibkil-1,Cluster 7,0,98.66
oajgohij-1,Cluster 7,0,71.28
oajgmacm-1,Cluster 5,0,6.48
oajhojge-1,Cluster 7,0,44.36
oajghfig-1,Cluster 6,0,4.64
oajgjnif-1,Cluster 7,0,115.31
oajhdgkc-1,Cluster 7,0,46.28
oajenbgk-1,Cluster 7,0,77.36
oajhiegn-1,Cluster 7,0,59.43
oajhlcck-1,Cluster 6,0,85.68
oajhodpd-1,Cluster 7,0,27.60
oajmlmnc-1,Cluster 7,0,94.11
oajhghfa-1,Cluster 23,0,8.74
oajgohkl-1,Cluster 7,0,24.64
oajnglfn-1,Cluster 25,0,8.24
oajhffdg-1,Cluster 7,0,4.77
oajnccck-1,Cluster 10,0,20.32
oajlgcfi-1,Cluster 7,0,14.91
oajiafia-1,Cluster 5,0,30.40
oajekdon-1,Cluster 7,0,52.10
oajifgoj-1,Cluster 7,0,35.66
oajpnoih-1,Cluster 7,0,10.96
oajiaooa-1,Cluster 7,0,55.66
oajibbbp-1,Cluster 7,0,22.51
oakamamj-1,Cluster 3,0,8.02
oakabikj-1,Cluster 7,0,29.60
oakbgldm-1,Cluster 7,0,45.44
oajelmml-1,Cluster 7,0,44.14
oajelknn-1,Cluster 7,0,38.49
oakcjcam-1,Cluster 7,0,12.97
oajffdeg-1,Cluster 7,0,15.86
oajnmpie-1,Cluster 7,0,11.21
oajigobc-1,Cluster 7,0,40.33
oajinfbc-1,Cluster 7,0,40.97
oakamknm-1,Cluster 2,0,6.19
oajkbjke-1,Cluster 7,0,40.90
oajinako-1,Cluster 7,0,68.04
oakaeknn-1,Cluster 7,0,16.23
oajpaank-1,Cluster 7,0,5.91
oajipfff-1,Cluster 7,0,44.54
oajomegl-1,Cluster 7,0,10.72
oajjpkhm-1,Cluster 7,0,21.26
oajikfnp-1,Cluster 7,0,53.38
oajocofg-1,Cluster 10,0,10.03
oajippjb-1,Cluster 7,0,58.25
oahhicga-1,Cluster 7,0,9.39
oahhhoaj-1,Cluster 10,0,47.09
oahhmlef-1,Cluster 7,0,26.54
oahhdonm-1,Unassigned,0,9.89
oahhekee-1,Cluster 3,0,7.72
oajihjmc-1,Cluster 4,0,39.84
oajondgl-1,Cluster 4,0,5.79
oajiimpa-1,Unassigned,0,4.97
oahggaek-1,Cluster 6,0,9.38
oajomlkc-1,Cluster 7,0,3.70
oahggkob-1,Cluster 8,0,9.64
oajpbkkk-1,Cluster 7,0,39.96
oajpaphf-1,Cluster 14,0,7.76
oajpalja-1,Cluster 7,0,38.82
oakdmopi-1,Cluster 7,0,30.57
oajpjnaj-1,Cluster 7,0,59.86
oajpoipk-1,Cluster 7,0,22.25
oajnhncc-1,Cluster 23,0,9.03
oakeagli-1,Cluster 7,0,57.85
oajnlgjp-1,Cluster 7,0,31.00
oajnkghk-1,Cluster 7,0,11.02
oakanpkf-1,Cluster 7,0,54.06
oajnpcba-1,Cluster 7,0,16.96
oajokcid-1,Cluster 7,0,9.23
oahjkpmg-1,Cluster 7,0,31.27
oahgcadl-1,Cluster 7,0,38.80
oahljnal-1,Cluster 6,0,39.33
oahlffde-1,Cluster 9,0,15.59
oahljaop-1,Cluster 7,0,47.75
oahibacb-1,Cluster 11,0,16.04
oahhghcg-1,Cluster 7,0,26.58
oahhmmjg-1,Cluster 30,0,4.38
oahhcegf-1,Cluster 27,0,8.99
oahhfjec-1,Cluster 8,0,40.92
oahifmaf-1,Cluster 7,0,23.22
oajkkkmo-1,Cluster 7,0,131.26
oaoigopo-1,Cluster 7,0,25.90
oaogaeoe-1,Cluster 7,0,12.14
oanmcgeo-1,Cluster 7,0,40.74
oaobcpmk-1,Cluster 7,0,31.11
oaobbjek-1,Cluster 7,0,37.90
oakffblb-1,Cluster 7,0,60.96
oakgiodc-1,Cluster 7,0,67.06
oakgheca-1,Cluster 2,0,9.34
oakfdpob-1,Cluster 7,0,39.33
oakfgeii-1,Cluster 7,0,24.10
oakfhfjm-1,Cluster 7,0,49.35
oakloenk-1,Cluster 11,0,36.02
oakgagfg-1,Cluster 7,0,48.30
oakfipbp-1,Cluster 7,0,13.27
oakgdbfm-1,Cluster 7,0,23.55
oakmmgnj-1,Cluster 29,0,5.13
oanlionp-1,Cluster 7,0,24.35
oanmmcdl-1,Cluster 8,0,43.98
oanlflmj-1,Cluster 10,0,25.85
oannjfkp-1,Cluster 7,0,6.04
oanndfhb-1,Cluster 7,0,29.90
oanmchml-1,Cluster 7,0,10.65
oanmblfm-1,Cluster 8,0,24.31
oaoafpla-1,Cluster 7,0,10.47
oaoacoom-1,Cluster 7,0,41.81
oaobjfna-1,Cluster 7,0,41.11
oaoagijh-1,Cluster 7,0,51.71
oaoagfio-1,Cluster 7,0,44.57
oaomfkop-1,Cluster 7,0,16.98
oaomgohh-1,Cluster 7,0,46.97
oanloihg-1,Cluster 6,0,7.21
oaomgbdn-1,Cluster 7,0,45.71
oaollnbj-1,Cluster 7,0,6.09
oaonbbaj-1,Cluster 7,0,5.62
oakemajl-1,Cluster 4,0,22.85
oakemgpo-1,Cluster 11,0,28.08
oaoacbop-1,Cluster 7,0,37.65
oakggblg-1,Cluster 7,0,87.26
oakeogcp-1,Cluster 21,0,8.46
oakfacee-1,Cluster 4,0,5.77
oakmbppe-1,Cluster 4,0,24.82
oaojlmmb-1,Cluster 7,0,44.24
oanmminh-1,Cluster 7,0,70.68
oaolejbp-1,Cluster 7,0,15.64
oaoligfk-1,Cluster 7,0,15.65
oannkbgm-1,Cluster 7,0,40.21
oaoldmmd-1,Cluster 7,0,46.43
oaokeodg-1,Cluster 10,0,16.92
oaolgjde-1,Cluster 7,0,46.42
oaokknbi-1,Cluster 7,0,51.67
oaolahen-1,Cluster 7,0,31.07
oanlocac-1,Cluster 7,0,58.14
oaojpldb-1,Cluster 7,0,34.96
oaohjfeh-1,Cluster 7,0,45.21
oaofchbb-1,Cluster 7,0,15.66
oaofdfnk-1,Cluster 2,0,40.41
oaogpmkp-1,Cluster 8,0,7.87
oaofgndj-1,Cluster 7,0,55.97
oaondlnf-1,Cluster 7,0,33.08
oaongedd-1,Cluster 7,0,22.20
oaoncpgi-1,Cluster 7,0,30.29
oanlkaff-1,Unassigned,0,5.92
oaongfli-1,Cluster 7,0,10.72
oaolheoh-1,Cluster 7,0,22.62
oanldjbm-1,Cluster 9,0,28.55
oaonbodg-1,Cluster 7,0,25.76
oaoojafn-1,Cluster 1,0,26.17
oaoonhha-1,Cluster 5,0,26.31
oaoonggh-1,Cluster 7,0,38.23
oaoolalh-1,Cluster 7,0,12.39
oaopdibj-1,Cluster 7,0,9.18
oaooilco-1,Cluster 6,0,18.05
oaooickm-1,Cluster 10,0,38.61
oaoboeap-1,Cluster 12,0,34.92
oaofdmde-1,Cluster 7,0,13.71
oaoflopf-1,Cluster 4,0,40.50
oaoffohl-1,Cluster 11,0,33.67
oaooecke-1,Cluster 7,0,35.63
oaohcmii-1,Cluster 7,0,15.38
oaoigchd-1,Cluster 7,0,24.93
oaojhnee-1,Cluster 7,0,25.79
oaoigbmp-1,Cluster 7,0,16.65
oaojldmo-1,Cluster 7,0,38.41
oaojkffm-1,Cluster 33,0,8.42
oaoignpa-1,Cluster 7,0,24.44
oaojjakj-1,Cluster 7,0,39.84
oaokpcpd-1,Cluster 3,0,5.99
oaogechk-1,Cluster 7,0,65.10
oaogaddp-1,Cluster 3,0,7.75
oaonckbb-1,Cluster 7,0,53.71
oaoohoda-1,Cluster 6,0,5.16
oapahlmp-1,Cluster 1,0,8.93
oaopopmi-1,Cluster 7,0,20.83
oapagjop-1,Cluster 7,0,12.25
oapaibpj-1,Cluster 8,0,21.35
oaonjnek-1,Cluster 7,0,47.54
oaonklaa-1,Cluster 7,0,45.40
oaopmjan-1,Cluster 7,0,16.66
oaopfkoa-1,Cluster 7,0,11.94
oaoobdfn-1,Cluster 7,0,54.01
oaoomnnl-1,Cluster 7,0,28.21
oaoilgec-1,Cluster 7,0,13.35
nolnopla-1,Unassigned,0,6.58
nolnebjh-1,Cluster 15,0,32.12
nolnocfe-1,Cluster 9,0,22.09
oapcopol-1,Cluster 1,0,28.70
nolnnecm-1,Cluster 11,0,24.30
nolmlemg-1,Cluster 26,0,4.76
nolochii-1,Cluster 4,0,17.49
oallfane-1,Cluster 4,0,37.32
oallighb-1,Cluster 1,0,22.99
oallejji-1,Cluster 13,0,19.05
oalkkcnn-1,Cluster 8,0,8.88
oalijbdk-1,Cluster 8,0,29.36
noloaphh-1,Unassigned,0,8.38
oallmaal-1,Cluster 11,0,6.01
oaoiogbb-1,Cluster 7,0,41.47
oaohlaih-1,Cluster 21,0,7.67
oaojdpag-1,Cluster 10,0,11.90
oapdbjbg-1,Cluster 1,0,38.52
oaoipilh-1,Cluster 9,0,16.22
oaoimbca-1,Cluster 7,0,44.67
nolmmlaj-1,Cluster 17,0,23.24
nolnnlec-1,Cluster 22,0,24.21
nolndekk-1,Cluster 15,0,37.28
oapdanmo-1,Cluster 1,0,32.57
nolmmion-1,Cluster 10,0,8.41
oambkbfh-1,Cluster 4,0,39.91
oambmnel-1,Cluster 22,0,33.78
oalphfdb-1,Unassigned,0,6.27
oalppagg-1,Cluster 4,0,30.20
oamadban-1,Cluster 4,0,4.79
oamaaklo-1,Cluster 14,0,8.18
oalnmbml-1,Cluster 4,0,11.55
oalpdohm-1,Cluster 4,0,20.99
oalocind-1,Cluster 2,0,20.90
oalpkdih-1,Cluster 7,0,10.46
oamagobe-1,Cluster 6,0,10.23
oambmocm-1,Cluster 7,0,45.68
oalplaib-1,Cluster 10,0,20.07
nolojgpo-1,Cluster 4,0,5.81
nolmenno-1,Cluster 13,0,9.83
nolofpop-1,Cluster 2,0,23.34
nolmaelj-1,Cluster 8,0,13.21
nolpcaif-1,Cluster 2,0,11.03
nolojclk-1,Cluster 4,0,19.82
nolpenfp-1,Cluster 17,0,17.61
nolmfmbm-1,Cluster 4,0,48.61
nolmkfgn-1,Cluster 4,0,12.41
nolokjmo-1,Cluster 8,0,23.76
oalpegko-1,Cluster 13,0,25.06
oapeebag-1,Cluster 7,0,26.76
oapegnkm-1,Cluster 21,0,13.57
oapdkcbl-1,Cluster 7,0,66.96
oapfjboa-1,Cluster 7,0,7.85
oapeihkk-1,Cluster 7,0,25.63
oapfcclk-1,Cluster 7,0,21.45
oapcnpce-1,Cluster 7,0,52.19
oapdlpih-1,Cluster 7,0,61.92
oapdaokf-1,Cluster 7,0,44.26
oapebnpn-1,Cluster 7,0,51.24
oapdhbdf-1,Cluster 7,0,32.87
oaonmfdp-1,Cluster 7,0,21.79
oapdhhem-1,Cluster 7,0,67.98
oapdhjhe-1,Cluster 7,0,29.15
oapcgfbd-1,Cluster 7,0,22.05
oapambbg-1,Cluster 7,0,36.42
oapckhpa-1,Cluster 7,0,32.47
oapaklgn-1,Cluster 7,0,63.61
oapcifmj-1,Cluster 7,0,23.36
oapencmb-1,Cluster 7,0,27.04
oapeioia-1,Cluster 7,0,25.30
oapepbbb-1,Cluster 7,0,47.02
oapbnmam-1,Cluster 7,0,37.84
oapefhda-1,Cluster 7,0,30.32
oapfimcj-1,Cluster 7,0,68.67
oandmojl-1,Cluster 8,0,14.54
oapedlpd-1,Cluster 7,0,73.84
obabmkdf-1,Cluster 8,0,11.39
obabimaj-1,Cluster 14,0,15.80
oandpccn-1,Cluster 1,0,35.40
oancekia-1,Cluster 12,0,11.78
oandodaj-1,Cluster 9,0,15.04
oandmmng-1,Cluster 17,0,5.19
oandlhba-1,Cluster 1,0,9.71
oanbnnea-1,Cluster 8,0,12.58
oandjaib-1,Cluster 13,0,28.21
oandppfg-1,Cluster 8,0,9.78
obabklfl-1,Cluster 8,0,21.97
oandjble-1,Cluster 8,0,7.96
obagdfdl-1,Cluster 7,0,81.64
oanblhfg-1,Cluster 26,0,5.14
obaehpob-1,Cluster 2,0,48.41
oandhioe-1,Cluster 37,0,16.31
obaakcej-1,Cluster 18,0,9.50
oapeegof-1,Unassigned,0,6.39
obabgnhg-1,Cluster 8,0,25.69
obabdbmj-1,Cluster 4,0,26.40
obabkmke-1,Cluster 29,0,6.93
obabhncb-1,Cluster 17,0,16.52
oapohdhk-1,Cluster 8,0,12.71
oakdmcld-1,Cluster 7,0,79.13
oakdadad-1,Cluster 4,0,8.19
oakddacd-1,Cluster 4,0,24.77
oakceean-1,Cluster 7,0,39.13
oakbognj-1,Cluster 7,0,43.63
oakdgpme-1,Cluster 8,0,11.30
oakcjmcg-1,Cluster 21,0,3.78
oajeibai-1,Cluster 7,0,68.94
oakciecg-1,Cluster 7,0,54.35
oajhgdpp-1,Cluster 15,0,30.94
oajkmhgg-1,Cluster 2,0,6.66
oajmpick-1,Unassigned,0,18.80
oapmbgop-1,Cluster 11,0,32.61
oaplhdok-1,Cluster 2,0,25.66
oajnhioj-1,Cluster 1,0,11.20
oakdhffl-1,Cluster 7,0,19.16
oakeeejo-1,Cluster 7,0,44.49
oakdkmoa-1,Cluster 6,0,19.36
oakdjblf-1,Cluster 2,0,15.87
oakdinof-1,Cluster 7,0,9.26
oakedibl-1,Cluster 7,0,19.25
oakdnhcb-1,Cluster 6,0,8.11
oakejoee-1,Cluster 7,0,16.18
oakdfdig-1,Cluster 16,0,7.76
oakbnien-1,Cluster 7,0,34.19
oajpjonn-1,Cluster 7,0,4.83
oaphinlm-1,Cluster 7,0,5.13
oaphiado-1,Cluster 4,0,24.54
oaplhblb-1,Cluster 23,0,16.69
oaphhend-1,Cluster 15,0,23.77
oaphmpkc-1,Cluster 11,0,19.27
oaplobme-1,Cluster 7,0,14.39
oaplofpo-1,Cluster 7,0,46.46
oaplmbec-1,Cluster 7,0,20.26
oapmdgjf-1,Cluster 7,0,35.85
oaplpenn-1,Cluster 21,0,12.83
oaplonco-1,Cluster 7,0,19.36
oapmlabl-1,Cluster 13,0,14.03
oapmhaoj-1,Unassigned,0,4.57
oapkbpcb-1,Cluster 7,0,24.91
oapjmoid-1,Cluster 16,0,9.07
oapkeldg-1,Cluster 1,0,16.56
oapimgdl-1,Cluster 7,0,52.31
oapijbok-1,Cluster 7,0,12.41
oapibabi-1,Cluster 7,0,62.97
oaphkjbk-1,Cluster 22,0,5.98
oapnkiap-1,Cluster 2,0,50.84
oaphpcdo-1,Cluster 13,0,28.66
oapnnndm-1,Cluster 12,0,46.97
oaphnenb-1,Cluster 8,0,15.35
oahjhlcd-1,Cluster 32,0,6.30
oahdjndo-1,Cluster 7,0,30.37
oahknnie-1,Cluster 5,0,7.34
oahgdheo-1,Cluster 10,0,34.79
oahibemd-1,Cluster 7,0,27.72
oahijpfd-1,Cluster 12,0,13.00
oahiijcg-1,Cluster 7,0,24.44
oahjmphp-1,Cluster 7,0,15.76
oahfhami-1,Cluster 7,0,37.84
oahigaoh-1,Cluster 16,0,30.06
oahilfcn-1,Cluster 4,0,4.28
oahffncb-1,Cluster 7,0,35.36
oahgcool-1,Cluster 33,0,5.10
oahjjdgf-1,Cluster 7,0,25.99
oahlnbon-1,Cluster 7,0,23.76
oahkmbog-1,Cluster 1,0,11.25
oahjdppb-1,Cluster 7,0,29.01
oahdjani-1,Cluster 7,0,9.25
oahlcllf-1,Cluster 7,0,47.37
oahlofej-1,Cluster 5,0,6.63
oahkhchk-1,Unassigned,0,6.29
oahdhanm-1,Cluster 7,0,10.06
oahklkhb-1,Cluster 7,0,9.88
oahemcne-1,Cluster 7,0,40.12
oahepnip-1,Cluster 7,0,55.41
oaheplab-1,Cluster 2,0,8.89
